"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","listing-card--owner-info__firm-name","he-lazy-image src 3"
"https://www.hepsiemlak.com/karabuk-safranbolu-yenimahalle-kiralik/daire/129755-776","28","17.500","17-06-2025","Kiralık Daire","2 +
                          1","105 m²","25
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Merkezde Kiralık 2+1 Daireler...","Karabük / Safranbolu / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/5/8/4/7/4/4/b19cb1e8-9d8f-418a-85bc-70307ecc8cf3.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-baglarbasi-kiralik/daire/136156-24","7","10.000","04-07-2025","Kiralık Daire","1 +
                          1","55 m²","30
                        Yaşında","Bahçe Katı","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","1+1 Sahibinden Tüm Faturalar Kiraya Dahil Eşyalı Safranbolu Bağlarda Kiralık Daire","Karabük / Safranbolu / Bağlarbaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/4/1/0/3/4/d44715e7-dce0-4e92-87dc-0e98da5357a5.jpg","",""
"https://www.hepsiemlak.com/karabuk-safranbolu-yenimahalle-kiralik/daire/135247-434","24","14.500","21-06-2025","Kiralık Daire","3 +
                          1","120 m²","35
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Yeni Mahalle Merkez Camiinin Üst Tarafında Kiralık 3+1 Daire","Karabük / Safranbolu / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/yalcin-oto-emlak-135247/idris-kaya-3621274","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/9/5/2/6/4/4/f99cb2a1-de4a-4a3b-906e-f9adbe68300e.jpg","Yalçın Oto Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/4/7/2/1/2/6/3/13d8cdcd-bdfd-4b43-9ec5-26f624772268.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-sirinevler-kiralik/daire/107029-709","15","15.000","05-07-2025","Kiralık Daire","3 +
                          1","110 m²","25
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Şirin Emlak'tan Karabük Şirinevler'de Kiralık 3+1 Daire","Karabük / Merkez / Şirinevler Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/7/6/8/8/4/4/46c8207a-cf36-4189-82a6-b9ac02e29c37.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/132085-500","9","6.500","06-07-2025","Kiralık Daire","1 +
                          1","65 m²","15
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yazıcı Emlak'tan Karabük 100.Yılda Kiralık 1+1 Daire","Karabük / Merkez / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/yazici-emlak-132085","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/1/7/3/8/4/4/eea3d77a-23ed-4787-8191-534b9ecda7af.jpg","Yazıcı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/0/2/3/1/f32b4da6-85e1-4e0e-86ae-e7c5d5df61f2.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-emek-kiralik/daire/121753-1045","26","21.000","04-06-2025","Kiralık Daire","3 +
                          1","130 m²","24
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Emek Mah. Kiralık 3+1 Daire","Karabük / Safranbolu / Emek Mah.","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-121753","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/3/4/7/4/4/7c344f69-6d00-435d-962e-319f39e998d1.jpg","Elit Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/5/7/1/2/1/468429b9-8366-45d3-997b-d235a831eccc.jpg"
"https://www.hepsiemlak.com/karabuk-eskipazar-merkez-kiralik/daire/40457-559","7","13.000","26-06-2025","Kiralık Daire","2 +
                          1","60 m²","30
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çarşı Merkezinde Ful Eşyalı Kombili 2+1 Kiralık Daire","Karabük / Eskipazar / Merkez Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/1/2/5/4/8/4/4/1750889858-014542-44845210.jpeg","",""
"https://www.hepsiemlak.com/karabuk-merkez-universite-kiralik/daire/148980-144","8","13.000","01-07-2025","Kiralık Daire","1 +
                          1","65 m²","14
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Merkezüniversite Mahallesiemniyetin Arkasındaçebioğlu Gold Resıdence B Blok","Karabük / Merkez / Üniversite Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/0/6/3/7/4/4/1748942121429-44736015.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-kilavuzlar-kiralik/daire/136156-38","5","8.500","04-07-2025","Kiralık Daire","1 +
                          1","40 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük 100. Yıl Kılavuzlarda 1+1 Eşyasız Arakat Kiralık Sıfır Daire","Karabük / Merkez / Kılavuzlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/4/1/4/3/4/4/e30a750e-6386-4c37-ae99-11a0197a2f5b.jpg","",""
"https://www.hepsiemlak.com/karabuk-safranbolu-cemalcaymaz-kiralik/daire/0-44642958","17","17.750","15-06-2025","Kiralık Daire","3 +
                          1","125 m²","30
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık 3+1 Daire","Karabük / Safranbolu / Cemalcaymaz Mah.","","","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/128814-321","19","7.500","01-07-2025","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Yüzüncüyıl Mahallesinde Merkezi Konumda Kiralık 1+1 Daire","Karabük / Merkez / 100. Yıl Mah.","","","",""
"https://www.hepsiemlak.com/karabuk-safranbolu-baris-kiralik/daire/153715-26","14","7.500","22-06-2025","Kiralık Daire","2 +
                          0","55 m²","13
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Nursal Yapı Emlaktan Bostanbükünde Kiralık 2+0","Karabük / Safranbolu / Barış Mah.","","","",""
"https://www.hepsiemlak.com/karabuk-safranbolu-yenimahalle-kiralik/daire/131800-257","19","14.000","17-06-2025","Kiralık Daire","3 +
                          1","135 m²","31
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özcan Emlaktan Safranbolu Yeni Mah. 3+1 Kiralık","Karabük / Safranbolu / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozcan-emlak-gayrimenkul-yatirim-danismanligi-131800/adnan-ozcan-3434095","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/9/8/9/7/4/4/7d8a6b42-76fb-4c85-970f-9146fa28e093.jpg","Özcan Emlak Gayrimenkul Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/0/4/3/4/3/eff97a80-b03c-4489-b675-573c4e08ce1e.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-esentepe-kiralik/daire/145128-267","29","26.000","27-06-2025","Kiralık Daire","3 +
                          1","120 m²","4
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Safranbolu Esentepede Ön Cephe Kiralık 3+1 Daire","Karabük / Safranbolu / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/1/9/8/7/4/4/1750056685917-44789130.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-yesil-kiralik/daire/132542-512","27","8.500","06-07-2025","Kiralık Daire","1 +
                          1","65 m²","25
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Yeşilmahallede Ara Kat Eşyalı Klimalı 1+1 Daire Kiralıktır","Karabük / Merkez / Yeşil Mah.","https://www.hepsiemlak.com/emlak-ofisi/liva-gayrimenkul-132542","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/8/0/4/6/7/4/4/1749586980205-44764080.jpg","Liva Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/2/4/5/2/3/1/9293c2cd-42ba-41f1-93bb-d41700026a00.jpeg"
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/148980-163","6","12.000","30-06-2025","Kiralık Daire","1 +
                          1","65 m²","11
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük 100.Yıl Mahallesinde Şampiyon Kokoreç Mevkisinde Safranbolu Dolmuş Otobüs Guzergahinda","Karabük / Merkez / 100. Yıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/5/2/6/8/4/4/1751208563578-44862587.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/122064-897","14","8.500","02-06-2025","Kiralık Daire","1 +
                          1","70 m²","13
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","100.Yıl Mahallesi Kiralık Eşyalı 1+1","Karabük / Merkez / 100. Yıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/1/0/2/7/4/4/3ad0bc7f-fd75-4502-97f6-6e5bc92f1832.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/0-44796184","11","15.000","01-07-2025","Kiralık Daire","3 +
                          1","150 m²","20
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3+1 Geniş Ve Merkezi Konumda","Karabük / Merkez / 100. Yıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/1/6/9/7/4/4/TKJ8s-SSSStKXOLZ5y0nK.png","",""
"https://www.hepsiemlak.com/karabuk-merkez-universite-kiralik/daire/0-44786902","11","12.000","15-06-2025","Kiralık Daire","1 +
                          1","65 m²","12
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Çebioğlu Gold Rezidans Sahibinden Kiralık Daire","Karabük / Merkez / Üniversite Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/0/9/6/8/7/4/4/79SCO_6Xa2pVeep0aB_fu.jpg","",""
"https://www.hepsiemlak.com/karabuk-safranbolu-yenimahalle-kiralik/daire/131800-253","16","14.000","11-06-2025","Kiralık Daire","3 +
                          1","135 m²","33
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Özcan Emlaktan Safranbolu Yeni Mahallede Kiralık 3+1 Daire","Karabük / Safranbolu / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozcan-emlak-gayrimenkul-yatirim-danismanligi-131800/adnan-ozcan-3434095","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/0/5/6/7/4/4/b53c9ed9-62db-46dc-b01c-938e12b26ec0.jpg","Özcan Emlak Gayrimenkul Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/0/4/3/4/3/eff97a80-b03c-4489-b675-573c4e08ce1e.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-universite-kiralik/daire/145128-248","30","11.000","18-06-2025","Kiralık Daire","3 +
                          1","140 m²","15
                        Yaşında","4. Kat","","","","Karabük Üniversite Mahallesinde Kiralık 3+1 Daire","Karabük / Merkez / Üniversite Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/9/5/3/7/5/4/4/48453e00-5e1c-40aa-99fd-027794384780.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/132085-498","20","12.500","18-06-2025","Kiralık Daire","3 +
                          1","110 m²","30
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Yazıcı Emlak'tan Karabük 100.Yılda 3+1 Kiralık Daire","Karabük / Merkez / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/yazici-emlak-132085","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/5/7/3/0/8/4/4/a43ca8bd-36ba-402c-8a97-48c8fea88bec.jpg","Yazıcı Emlak","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/8/0/2/3/1/f32b4da6-85e1-4e0e-86ae-e7c5d5df61f2.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/131800-152","23","9.500","27-06-2025","Kiralık Daire","1 +
                          1","55 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Merkez 100.Yılda Kültür Merkezi Yanı Eşyalı 1+1","Karabük / Merkez / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozcan-emlak-gayrimenkul-yatirim-danismanligi-131800/adnan-ozcan-3434095","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/4/8/0/2/3/4/37c68d41-29d6-4d4a-bd2e-8f58c5e461e9.jpg","Özcan Emlak Gayrimenkul Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/0/4/3/4/3/eff97a80-b03c-4489-b675-573c4e08ce1e.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-yenimahalle-kiralik/daire/129755-774","29","18.000","05-06-2025","Kiralık Daire","3 +
                          0","115 m²","35
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Merkezde Ana Cadde Üzerinde 3+0 Kiralık Daire...","Karabük / Safranbolu / Yenimahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/4/1/4/7/4/4/1c671e79-8a62-47aa-8e63-011ceca8a60f.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-esentepe-kiralik/daire/145128-108","46","25.000","21-06-2025","Kiralık Daire","3 +
                          1","135 m²","10
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Esentepede Kiralık 3+1 Daire","Karabük / Safranbolu / Esentepe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/9/5/9/6/9/2/4/afb6d7b7-b310-4ea9-b3f1-558313af21a2.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/129755-771","27","12.500","31-05-2025","Kiralık Daire","Stüdyo","65 m²","7
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük 100.Yılda Eşyalı 1+1 Kiralık Daire...","Karabük / Merkez / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/9/1/2/7/4/4/8fa582d9-319f-4295-9605-908f96445f62.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-baris-kiralik/daire/129755-770","32","14.500","26-05-2025","Kiralık Daire","1 +
                          1","65 m²","8
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Safranbolu Yalçın Vistada Eşyalı  Havuzlu Kiralık 1+1 Daire","Karabük / Safranbolu / Barış Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/4/1/4/9/6/4/4/5ccdeaae-12ca-4289-bb5d-51a46eb43b97.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-bayir-kiralik/daire/0-44473823","24","12.000","01-07-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3+1 Çarşıya Çok Yakın Merkezde Diş Hastanesi Üstü Aile Sitesi Kiralık Daire","Karabük / Merkez / Bayır Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/3/7/4/4/4/1744653524-6615272-44473823.jpeg","",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/131800-236","10","9.000","19-06-2025","Kiralık Daire","1 +
                          1","53 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Merkez 100. Yılda Kiralık Eşyalı 1+1 Temiz Daire","Karabük / Merkez / 100. Yıl Mah.","https://www.hepsiemlak.com/emlak-ofisi/ozcan-emlak-gayrimenkul-yatirim-danismanligi-131800/adnan-ozcan-3434095","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/1/0/5/5/4/4/ab1bec75-60f0-4075-abd6-c07ed496908a.jpg","Özcan Emlak Gayrimenkul Yatırım Danışmanlığı","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/9/0/4/3/4/3/eff97a80-b03c-4489-b675-573c4e08ce1e.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-kurtulus-kiralik/daire/129755-760","27","15.500","16-05-2025","Kiralık Daire","2 +
                          1","110 m²","30
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ata Emlak'tan Kurtuluş Mahallesi'nde 2+1 Eşyalı Kiralık Daire...","Karabük / Merkez / Kurtuluş Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/1/4/2/6/4/4/1747148260930-44624196.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-kayabasi-kiralik/daire/0-44443656","12","10.000","04-06-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kayabaşı Mah. Barbaros Cad. 3+1 Kiralık Daire","Karabük / Merkez / Kayabaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/6/3/4/4/4/4/OW4qwmRngEGea-XKSnFME.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-kurtulus-kiralik/daire/129755-755","38","11.000","16-05-2025","Kiralık Daire","2 +
                          0","110 m²","3
                        Yaşında","4. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ata Emlaktan Karabük Kurtuluş Mahallesinde 2+1 Kiralık Daire...","Karabük / Merkez / Kurtuluş Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/2/6/5/8/5/4/4/0612ee8b-2768-4c5a-bd83-6c57a6d24b05.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-merkez-kilavuzlar-kiralik/daire/129755-746","38","14.000","10-05-2025","Kiralık Daire","2 +
                          1","70 m²","5
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük 100.Yılda 2+0 Eşyalı Ara Kat Kiralık Daire...","Karabük / Merkez / Kılavuzlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/1/8/3/4/4/4/4/9f7168e0-cfe0-41f7-a8a3-f0e5c3a1f7f2.jpg","Ata Emlak Gayrimenkul","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg"
"https://www.hepsiemlak.com/karabuk-safranbolu-bostanbuku-bostanbuku-kiralik/daire/158066-10","21","10.000","04-07-2025","Kiralık Daire","3 +
                          0","70 m²","10
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük Bostanbükü Eşyalı 3+0 Kiralık Daire","Karabük / Safranbolu / Bostanbükü (Bostanbükü) Mah.","https://www.hepsiemlak.com/emlak-ofisi/unallar-gayrimenkul-danismanligi-158066/irfan-unal-4425296","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/6/9/2/5/2/4/4/7d8927a0-0713-4fa8-9bdb-ff45a226b470.jpg","Ünallar Gayrimenkul Danışmanlığı",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/0-44845753","8","9.000","26-06-2025","Kiralık Daire","2 +
                          0","55 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","100.Yıl Kiralık 1+1 Daire Merkezi Konumda","Karabük / Merkez / 100. Yıl Mah.","","","",""
"https://www.hepsiemlak.com/karabuk-merkez-kilavuzlar-kiralik/daire/129755-702","47","15.000","29-06-2025","Kiralık Daire","2 +
                          0","70 m²","5
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Karabük 100.Yılda 2+0 Eşyalı Kiralık Daire...","Karabük / Merkez / Kılavuzlar Mah.","https://www.hepsiemlak.com/emlak-ofisi/ata-emlak-gayrimenkul-129755","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/5/5/7/9/2/1/c451ca1a-d00b-48b7-8903-71f53b6793d7.jpg","Ata Emlak Gayrimenkul",""
"https://www.hepsiemlak.com/karabuk-merkez-100-yil-kiralik/daire/148392-109","9","15.000","12-05-2025","Kiralık Daire","2 +
                          0","89 m²","7
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Erdaş Emlaktan 100.Yılda 2+1 Eşyalı Daire","Karabük / Merkez / 100. Yıl Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/0/7/3/1/6/4/4/409c9540-8dfe-4462-b2e9-bbdd15d99aa5.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-kayabasi-kiralik/daire/131625-163","11","10.000","13-04-2025","Kiralık Daire","3 +
                          1","135 m²","25
                        Yaşında","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Daire","Karabük / Merkez / Kayabaşı Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/4/6/4/4/4/1744558420553-44464420.jpg","",""
"https://www.hepsiemlak.com/karabuk-merkez-kilavuzlar-kiralik/daire/0-44798861","6","10.000","27-06-2025","Kiralık Daire","1 +
                          1","60 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","2+0 Kiralık Daire","Karabük / Merkez / Kılavuzlar Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/6/8/8/9/7/4/4/1750161513516-44798861.jpg","",""
